prob,height,length,size,area,label
8.616199133972035e-16,737,490,61344,361130,1
0.9999983310699463,360,360,9720,129600,0
2.5236962110483825e-14,565,500,105451,282500,1
8.029684556154493e-11,573,450,67408,257850,1
1.0,270,304,7355,82080,0
1.0,540,360,36135,194400,0
1.0,1227,690,177539,846630,0
1.0,258,690,56364,178020,0
0.9998853206634521,594,440,62863,261360,0
2.2487365924916958e-07,518,690,54080,357420,1
1.0,423,360,25947,152280,0
0.9999997615814209,920,690,77801,634800,0
6.559926379542464e-19,664,1242,65353,824688,1
3.114920888363853e-15,1080,1920,413760,2073600,1
5.2971134423263067e-11,360,640,28896,230400,1
1.0,852,640,204029,545280,0
2.206708600571705e-11,1108,1477,197748,1636516,1
5.788967527564637e-09,1389,1080,249839,1500120,1
2.9135127643797887e-10,224,344,21190,77056,1
4.951042006928752e-11,435,640,74789,278400,1
1.0,540,360,31450,194400,0
4.9647760028409186e-21,1067,800,228282,853600,1
1.0,360,360,22545,129600,0
2.9377736154856393e-07,1280,720,204521,921600,1
8.299277521592102e-16,2048,2048,423824,4194304,1
1.0773916040731062e-15,312,440,37209,137280,1
1.0,480,360,20636,172800,0
1.0,1230,690,179797,848700,0
1.0,331,440,44439,145640,0
1.5708523024016152e-11,478,700,82538,334600,1
1.4626273803219902e-10,457,690,113877,315330,1
1.4729505906058257e-16,647,750,90480,485250,1
4.0342878235115343e-13,303,542,51559,164226,1
4.057279347018626e-15,960,1280,475190,1228800,1
3.434820136649641e-12,1225,720,395027,882000,1
8.963604191574229e-15,1280,960,461675,1228800,1
6.431158383612967e-11,1728,1080,203957,1866240,1
1.1771958191228449e-12,480,640,178093,307200,1
1.0,852,640,100654,545280,0
1.0,1230,690,173511,848700,0
0.004365738481283188,593,1057,56086,626801,1
8.335738478323137e-15,554,656,112708,363424,1
6.371532045246087e-17,488,690,144681,336720,1
1.0,853,640,59604,545920,0
2.1116636617080076e-06,704,659,77410,463936,1
9.14059761214503e-09,1080,1440,94371,1555200,1
1.5542187981054667e-08,231,239,27312,55209,1
1.0,270,284,11563,76680,0
5.142318493935136e-16,330,440,47906,145200,1
1.9399516715257192e-10,370,640,63840,236800,1
1.8802439057216853e-14,186,320,14703,59520,1
1.7305811228496282e-09,1227,690,334094,846630,1
4.8626220102354276e-14,684,501,179985,342684,1
1.0,369,490,44950,180810,0
3.4064530641034267e-19,960,1703,429901,1634880,1
2.6850963486202634e-15,928,1080,416582,1002240,1
0.9999998807907104,270,414,25805,111780,0
1.0148269214988598e-13,640,969,36488,620160,1
1.0,450,300,17804,135000,0
1.0,4908,440,449609,2159520,0
1.0,640,360,27744,230400,0
8.821381847212706e-09,286,500,28270,143000,1
0.9999754428863525,640,360,16819,230400,0
1.0,920,690,148002,634800,0
1.0,484,360,30511,174240,0
0.9999837875366211,333,500,44981,166500,0
1.0417254969752321e-07,660,440,23511,290400,1
1.0,640,360,32427,230400,0
6.729740675837093e-07,200,356,1562751,71200,1
9.893644659086931e-08,256,426,29015,109056,1
0.9999983310699463,180,180,11432,32400,0
1.0,200,200,15736,40000,0
2.9424032099711894e-09,1011,640,361757,647040,1
6.2191215718931936e-12,378,440,33300,166320,1
1.5200733116671472e-07,298,450,44807,134100,1
6.65813411349081e-12,330,440,44506,145200,1
0.9999992847442627,1136,640,139277,727040,0
1.0,270,360,9831,97200,0
1.624458900728598e-10,292,440,36808,128480,1
0.9999996423721313,920,690,152678,634800,0
2.0533832412183983e-06,202,359,21073,72518,1
9.895497134649201e-15,518,690,114034,357420,1
1.1946637785895756e-21,220,264,12669,58080,1
1.1969640389963843e-08,299,450,59668,134550,1
1.0,640,362,15787,231680,0
0.9999961853027344,163,204,6241,33252,0
2.5908261136464716e-07,153,500,12298,76500,1
1.0,1227,690,129703,846630,0
1.0,960,540,91031,518400,0
2.919205349692156e-16,450,600,58108,270000,1
1.0,846,480,30627,406080,0
5.555807897072995e-11,1706,960,315872,1637760,1
2.62842417102227e-12,600,600,122494,360000,1
0.9999996423721313,800,450,40284,360000,0
2.8686216843547395e-25,960,1438,269741,1380480,1
1.6438669263152406e-05,436,440,42915,191840,1
1.9244536986207095e-07,580,385,87463,223300,1
1.8084657577889518e-13,388,690,32648,267720,1
4.24309753999097e-11,1706,960,136028,1637760,1
7.622669717655128e-10,1280,960,453018,1228800,1
1.0,852,640,81888,545280,0
1.503741652200379e-20,3024,4032,3610250,12192768,1
1.8962300885050354e-07,412,550,46264,226600,1
3.673716664209792e-09,3643,2048,2050690,7460864,1
1.0,639,360,22268,230040,0
1.7111326087615453e-05,220,232,9491,51040,1
1.608642396913519e-24,2240,1080,551079,2419200,1
2.956221218882761e-15,1080,1440,128199,1555200,1
0.9999843835830688,640,426,79874,272640,0
5.149054793651686e-11,800,600,66706,480000,1
7.949370797177835e-07,342,600,30389,205200,1
3.4883835269283736e-06,689,535,88747,368615,1
5.644123302772641e-05,320,480,73928,153600,1
1.0,800,533,92413,426400,0
2.2400226953323e-05,432,720,41805,311040,1
4.1984696426931867e-13,402,686,68682,275772,1
1.779512537325445e-08,955,589,93892,562495,1
2.8482313729760733e-10,1707,960,577599,1638720,1
0.0001330320374108851,225,300,701574,67500,1
0.9999998807907104,326,440,26383,143440,0
1.4921567981218686e-08,1441,1080,89195,1556280,1
0.9997770190238953,960,540,99125,518400,0
0.9999998807907104,960,540,94395,518400,0
3.924364804295714e-19,960,1280,150403,1228800,1
1.8393299036634225e-12,746,666,71286,496836,1
0.001269279746338725,960,720,104451,691200,1
1.0,276,183,9464,50508,0
7.551410191597441e-11,594,839,210038,498366,1
3.2478053991862044e-13,426,640,51257,272640,1
4.101801209799305e-08,3509,440,497007,1543960,1
2.2045523230280334e-13,450,800,106050,360000,1
6.299314542212997e-11,344,458,23600,157552,1
1.0,518,690,50618,357420,0
1.186096028504835e-06,588,440,52999,258720,1
0.9999998807907104,800,450,81226,360000,0
1.0,639,360,23062,230040,0
1.0,480,360,25565,172800,0
2.767593334276333e-16,600,600,148206,360000,1
1.4317772638605675e-06,1280,960,104173,1228800,1
5.308051640895428e-06,426,236,14513,100536,1
3.237654588872374e-10,1136,720,136128,817920,1
7.533482460075902e-08,224,400,74847,89600,1
0.996612012386322,800,451,73984,360800,0
7.509576727821043e-13,360,639,29268,230040,1
0.9991757273674011,324,489,80288,158436,0
1.9967790585939346e-16,3064,2048,2037769,6275072,1
1.0,920,690,122516,634800,0
1.460241839555329e-13,692,540,47872,373680,1
1.0,489,360,25342,176040,0
1.0,480,360,24131,172800,0
3.870685532092466e-07,409,720,99578,294480,1
1.42600734280747e-13,564,1002,106399,565128,1
1.5488128141116775e-11,750,1000,172651,750000,1
1.7177741316352893e-18,1242,1242,398146,1542564,1
9.075879425172323e-14,960,1202,361994,1153920,1
7.337184787688245e-13,640,368,16645,235520,1
1.0,270,405,19990,109350,0
1.0,480,360,23892,172800,0
0.9999984502792358,400,226,14108,90400,0
4.292331464220145e-13,1701,1080,322084,1837080,1
1.0,800,450,70030,360000,0
2.511887642331345e-10,320,440,30539,140800,1
1.1913782677411278e-13,477,840,64485,400680,1
6.727816082019444e-10,960,539,56804,517440,1
4.928538022141993e-09,852,640,108215,545280,1
4.676958039601109e-12,600,600,139556,360000,1
9.512172596259916e-07,337,600,48421,202200,1
1.6834047045222178e-08,431,550,28040,237050,1
2.600363924187832e-09,533,800,30079,426400,1
1.0,853,640,79501,545920,0
5.823055744258454e-07,504,425,75215,214200,1
1.0,370,360,32353,133200,0
1.6048998230535407e-21,1536,2048,400992,3145728,1
2.8806206166645586e-16,7986,900,967348,7187400,1
7.661930823132934e-08,412,233,17486,95996,1
1.0,270,297,19531,80190,0
2.558196683821734e-06,628,489,73837,307092,1
3.1265842276450795e-17,388,690,53351,267720,1
1.728213661067457e-08,749,476,225190,356524,1
0.0003218910133000463,576,720,110935,414720,1
0.00033151492243632674,435,608,66516,264480,1
9.272697897893708e-21,500,500,72592,250000,1
0.9983347058296204,864,640,55163,552960,0
5.6839004614062105e-09,1536,2048,1583357,3145728,1
9.454482823804261e-14,745,684,92153,509580,1
1.6741444385307003e-12,306,571,95358,174726,1
8.812735904939473e-05,960,720,91881,691200,1
1.962253008969128e-07,782,440,79441,344080,1
9.451184279640756e-10,618,1280,355303,791040,1
7.766529108721443e-08,450,253,20355,113850,1
2.001229910952862e-11,600,800,74510,480000,1
1.3280425719131017e-06,659,440,58026,289960,1
5.7432705943938345e-05,480,480,40263,230400,1
1.5143800926806228e-12,586,440,49531,257840,1
4.93213025976047e-09,600,800,131134,480000,1
0.999786913394928,456,690,187086,314640,0
0.9999885559082031,853,640,74551,545920,0
6.355554887704784e-06,1280,720,218041,921600,1
3.429317075642757e-05,640,640,54075,409600,1
0.9999891519546509,854,640,138696,546560,0
8.373627426724124e-16,697,860,139982,599420,1
7.539534152556371e-08,480,640,47971,307200,1
1.0,783,440,74281,344520,0
2.1065508278711453e-12,546,440,75957,240240,1
1.0,429,414,37507,177606,0
1.0,479,360,40047,172440,0
1.0,373,550,63063,205150,0
1.0,636,640,76314,407040,0
1.146829353385764e-15,403,696,106452,280488,1
1.2587330067148628e-09,1334,750,432423,1000500,1
0.9999997615814209,388,690,64652,267720,0
0.9999710321426392,518,690,67301,357420,0
2.587201493042812e-07,230,488,22551,112240,1
1.0,180,180,4659,32400,0
4.4563898368200645e-15,500,500,111786,250000,1
1.8547176043561995e-16,960,1280,550192,1228800,1
2.5533259062626712e-08,285,581,26223,165585,1
0.9999998807907104,160,160,16887,25600,0
0.9999997615814209,214,359,12776,76826,0
1.0,324,500,30015,162000,0
9.041901775919126e-12,700,1080,582137,756000,1
1.0229337021883111e-07,285,581,27063,165585,1
1.502090877895934e-12,451,800,76773,360800,1
5.584773199451831e-10,1536,2048,1147554,3145728,1
2.204960254095431e-13,533,720,95873,383760,1
2.704643150067132e-12,532,800,62022,425600,1
1.0,1200,360,117360,432000,0
1.0,863,640,93305,552320,0
1.0,507,432,38349,219024,0
0.9969911575317383,375,500,50183,187500,0
1.0,920,690,212032,634800,0
1.7901680138265874e-08,1226,690,142825,845940,1
0.0017414186149835587,360,860,28181,309600,1
0.9999997615814209,866,690,167838,597540,0
1.0,270,387,25979,104490,0
6.501964122662685e-08,848,480,18481,407040,1
1.5584153345571394e-07,732,622,454560,455304,1
0.9999916553497314,1228,690,226403,847320,0
2.411036270967513e-18,960,1280,256759,1228800,1
1.2824291850677128e-08,745,600,95374,447000,1
1.0,540,360,21010,194400,0
6.663101714821096e-08,447,600,53634,268200,1
1.791400686644573e-12,1280,960,383996,1228800,1
1.0,640,360,32141,230400,0
1.0,760,360,21725,273600,0
0.9517679810523987,330,440,30203,145200,0
5.829148275182661e-11,960,960,202301,921600,1
1.0,180,180,16552,32400,0
1.0,484,360,39185,174240,0
1.6879428627394888e-14,1334,750,330837,1000500,1
2.6368676686594483e-10,546,437,137878,238602,1
1.7071743646420714e-15,274,490,36371,134260,1
1.0,288,437,18949,125856,0
1.5046909993543522e-06,360,641,21113,230760,1
1.0,180,180,10972,32400,0
3.799367931378583e-08,1920,1080,360448,2073600,1
1.4135614900823157e-09,455,452,44341,205660,1
5.68944003020988e-10,853,550,98643,469150,1
1.0,360,360,21394,129600,0
2.7812999903176205e-08,337,600,28243,202200,1
1.6918300663410282e-14,734,1051,113387,771434,1
1.0,293,440,36957,128920,0
1.0,180,180,7779,32400,0
1.0,477,640,99389,305280,0
0.9999867677688599,960,539,82255,517440,0
4.3359049057872974e-15,746,1080,114679,805680,1
1.0,960,540,75277,518400,0
0.9999996423721313,160,160,12899,25600,0
0.9999998807907104,160,160,12557,25600,0
3.449786300808305e-14,300,400,30759,120000,1
1.3489648154063616e-07,65,99,2875,6435,1
2.065917381759738e-15,960,1280,183856,1228800,1
1.0,452,640,74702,289280,0
1.0,540,360,27614,194400,0
1.0,368,360,14308,132480,0
2.935638920038377e-19,960,1707,310489,1638720,1
6.133287211440575e-10,360,632,61404,227520,1
1.0,684,320,34635,218880,0
1.0,540,360,23736,194400,0
2.858019740870077e-07,182,229,8164,41678,1
2.61163101599443e-25,3237,921,751075,2981277,1
1.81734293412672e-12,303,710,111734,215130,1
1.7503552996117958e-14,639,960,136296,613440,1
9.300429384148743e-15,583,928,145176,541024,1
2.737934228294603e-12,459,380,148614,174420,1
5.751683420385234e-05,369,393,18723,145017,1
0.9995409250259399,640,360,23053,230400,0
3.231495626643266e-11,920,690,60117,634800,1
1.017460544971982e-05,780,440,86494,343200,1
1.574210906097247e-23,960,1280,243389,1228800,1
2.493101874279091e-06,266,400,24092,106400,1
1.0716972864699414e-09,1497,640,102280,958080,1
1.0,449,360,20469,161640,0
0.00012320080713834614,501,675,95555,338175,1
0.9999940395355225,270,488,21087,131760,0
1.0,160,160,12876,25600,0
1.4501528866617264e-09,356,440,33770,156640,1
3.204840906545492e-13,443,589,107247,260927,1
1.0,360,360,16967,129600,0
6.108932804060885e-10,518,690,131886,357420,1
7.366552523535574e-08,3730,640,502409,2387200,1
6.862977200428055e-12,673,500,64561,336500,1
1.0,270,430,15409,116100,0
3.785740489403158e-15,555,440,75644,244200,1
5.873409889006623e-15,1280,960,293059,1228800,1
1.4462375474977307e-05,94,140,15247,13160,1
1.0,332,440,38074,146080,0
1.0,480,360,23843,172800,0
1.0,853,640,43776,545920,0
1.0,480,360,31846,172800,0
0.9999995231628418,1200,360,65835,432000,0
1.0,480,360,25109,172800,0
1.0,639,360,30147,230040,0
8.515671674758085e-12,1098,728,127034,799344,1
3.153570408824004e-14,688,1000,240144,688000,1
9.505283712907264e-12,308,469,71062,144452,1
1.657485184259483e-13,800,450,59704,360000,1
0.9999997615814209,70,98,4826,6860,0
9.70494529184407e-09,600,800,102772,480000,1
7.27112201275304e-05,405,690,111937,279450,1
2.7037970386917243e-12,800,600,101291,480000,1
3.992947313236073e-06,853,640,62347,545920,1
1.0,568,320,22204,181760,0
1.8430188405689323e-14,960,1280,328091,1228800,1
2.36608913763776e-19,500,500,152536,250000,1
4.182861522428194e-12,600,800,124041,480000,1
1.0,920,690,181610,634800,0
0.9999964237213135,640,368,28443,235520,0
1.7115693009680188e-15,960,1440,366278,1382400,1
6.368847506668662e-13,1334,750,233980,1000500,1
1.0,413,550,66692,227150,0
1.0,266,400,16354,106400,0
1.4840390250014934e-08,750,663,68354,497250,1
4.987263309885748e-06,93,140,8282,13020,1
1.0,1199,360,97158,431640,0
7.55683182696032e-10,261,372,1301577,97092,1
0.9998807907104492,270,421,16580,113670,0
1.0,207,315,13675,65205,0
3.701073891804185e-10,523,428,24105,223844,1
2.1817123108114345e-10,1440,1080,197584,1555200,1
2.2433534468291327e-05,920,690,132185,634800,1
1.4199975917339458e-10,418,640,40950,267520,1
1.0,433,360,17840,155880,0
1.0,160,160,12629,25600,0
0.9941312670707703,440,440,45544,193600,0
1.9043341722438146e-19,481,641,49848,308321,1
1.0,639,360,42712,230040,0
5.8724896945250293e-08,512,440,66416,225280,1
2.6093035287999555e-08,467,634,32789,296078,1
1.0,960,540,79221,518400,0
2.445245417078052e-16,1125,960,236843,1080000,1
9.355610018246807e-06,588,440,75864,258720,1
0.9999998807907104,160,160,14589,25600,0
1.8648660894211565e-20,440,440,37798,193600,1
3.3936325394279265e-07,439,329,60989,144431,1
3.260516157414239e-21,380,713,49832,270940,1
1.909801028432412e-08,853,640,49958,545920,1
1.4379692402144428e-05,1280,852,292001,1090560,1
1.0,800,449,86609,359200,0
1.5758175178873044e-20,430,641,79479,275630,1
0.9999996423721313,864,640,111034,552960,0
1.695084981023266e-15,600,600,192981,360000,1
1.2447378123495498e-16,997,690,331124,687930,1
2.6809404474192888e-08,533,800,180157,426400,1
1.0,494,360,36187,177840,0
2.4536777054606773e-09,2965,690,643908,2045850,1
1.9296669506729813e-06,1136,639,147783,725904,1
1.3435148503049277e-05,800,598,63559,478400,1
4.151777185934513e-11,118,128,5689,15104,1
1.1599562456388046e-11,500,500,43425,250000,1
5.024532855073199e-18,960,1450,578884,1392000,1
1.0,1228,690,180808,847320,0
1.0,312,426,22581,132912,0
0.9999954700469971,160,160,11554,25600,0
4.513806217687488e-08,436,440,76118,191840,1
1.586356168496207e-14,587,440,19640,258280,1
4.781074980364508e-10,1696,640,835109,1085440,1
3.837500095471569e-09,1706,960,374227,1637760,1
1.3408882892917973e-09,480,428,41280,205440,1
2.7318724539482364e-12,1928,1080,165774,2082240,1
1.0,540,360,24661,194400,0
9.598416679523769e-12,919,1134,271170,1042146,1
1.4567615079653054e-17,1658,960,231481,1591680,1
6.786538142478094e-05,458,690,65032,316020,1
0.9999995231628418,180,180,4682,32400,0
7.61310773537277e-14,565,500,105047,282500,1
5.525806795101361e-14,960,1280,205746,1228800,1
1.8604393806742907e-20,1800,1800,2472796,3240000,1
1.0,270,415,15983,112050,0
1.5243086792793292e-08,360,639,24336,230040,1
1.0,640,509,99525,325760,0
1.9621143411066707e-15,600,600,193128,360000,1
1.0,783,440,75974,344520,0
1.097867388904876e-13,960,1280,418813,1228800,1
0.9999947547912598,640,362,17289,231680,0
0.9988349080085754,509,360,18510,183240,0
0.9966501593589783,480,542,110676,260160,0
1.4369556024917627e-21,960,1440,498985,1382400,1
1.0,422,360,21090,151920,0
3.911831362307661e-12,1365,2048,380279,2795520,1
4.6163871343065705e-17,692,540,47222,373680,1
2.8033330323751215e-08,251,650,40230,163150,1
3.7104525588095225e-14,309,550,31925,169950,1
7.532502786489204e-05,428,562,44660,240536,1
1.0,800,450,67232,360000,0
7.340194770222297e-06,360,640,528671,230400,1
1.0,204,440,24373,89760,0
4.854548360522237e-11,815,438,170261,356970,1
6.379403515860416e-12,555,393,42470,218115,1
0.9999904632568359,480,360,19372,172800,0
1.975210555732186e-16,852,640,167400,545280,1
1.0,481,360,27733,173160,0
1.0,160,160,11291,25600,0
9.238078635398494e-10,590,477,50850,281430,1
7.036711480168378e-08,1152,864,134268,995328,1
1.9575256374082528e-05,836,690,294670,576840,1
1.0,538,360,26471,193680,0
0.9698049426078796,270,453,16881,122310,0
5.741790842231096e-17,1140,641,137407,730740,1
5.677499075318337e-07,607,580,127774,352060,1
1.8609729579566192e-07,323,641,75536,207043,1
1.0,800,596,41451,476800,0
4.833448641328175e-10,853,640,73120,545920,1
2.9249823049748436e-14,526,440,61445,231440,1
1.0,400,640,39413,256000,0
0.9999990463256836,485,360,29271,174600,0
0.9999990463256836,360,360,5688,129600,0
1.0,732,546,68913,399672,0
0.9999510049819946,368,368,19451,135424,0
9.461513117195388e-19,1079,1916,135648,2067364,1
1.0499028313404324e-09,1032,750,215587,774000,1
0.9999961853027344,856,640,79379,547840,0
0.9999994039535522,571,360,25034,205560,0
1.4184149677021196e-06,450,800,64221,360000,1
1.0,480,360,24841,172800,0
1.0,640,368,22136,235520,0
0.9999997615814209,534,440,60933,234960,0
1.0,270,360,10201,97200,0
1.3102340972181992e-06,360,640,78278,230400,1
0.9996662139892578,523,360,51597,188280,0
5.22708531613161e-16,746,666,138427,496836,1
6.56451509904038e-13,900,1200,340991,1080000,1
1.0,960,539,73525,517440,0
1.2826592232784151e-08,853,480,42353,409440,1
5.516207836578249e-16,1024,740,216689,757760,1
1.622375634724449e-06,170,222,13810,37740,1
1.0,180,180,5587,32400,0
1.0,412,320,11930,131840,0
1.0,270,360,10524,97200,0
2.777912868623389e-06,922,692,127561,638024,1
0.9999969005584717,533,360,26710,191880,0
1.0,220,220,6659,48400,0
1.0,800,449,89144,359200,0
9.56342410063371e-06,388,388,28893,150544,1
1.0,491,360,21637,176760,0
1.179212995339185e-05,400,550,31279,220000,1
0.9956833124160767,350,350,11182,122500,0
7.837437010493886e-08,205,364,24280,74620,1
